/home/rdmerrio/gits/yaep/test/compare_parsers/ansic.y, warning,parser-conflict, 1 shift/reduce conflict 
/home/rdmerrio/gits/yaep/src/yaep.c,5796,conversion,10: warning: conversion from 'long unsigned int' to 'unsigned int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,7173,shadow,53: warning: declaration of 'parse_free' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/yaep.c,5801,missing-prototypes,1: warning: no previous prototype for 'trans_visit_node_eq' 
/home/rdmerrio/gits/yaep/src/yaep.c,5837,cast-qual,10: warning: cast discards 'const' qualifier from pointer target type 
/home/rdmerrio/gits/yaep/src/yaep.c,5983,sign-conversion,49: warning: conversion to 'size_t' {aka 'long unsigned int'} from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,6058,sign-conversion,27: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,6057,conversion,27: warning: conversion from 'long unsigned int' to 'int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,6078,conversion,10: warning: conversion from 'long unsigned int' to 'unsigned int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,6189,cast-qual,39: warning: cast discards 'const' qualifier from pointer target type 
/home/rdmerrio/gits/yaep/src/yaep.c,6164,,34: warning: unused variable 'alt' 
/home/rdmerrio/gits/yaep/src/yaep.c,6217,sign-conversion,53: warning: conversion to 'size_t' {aka 'long unsigned int'} from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,6224,sign-conversion,60: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,6240,cast-qual,32: warning: cast discards 'const' qualifier from pointer target type 
/home/rdmerrio/gits/yaep/src/yaep.c,6315,sign-conversion,55: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/vlobject.h,168,sign-conversion,26: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/vlobject.h,168,sign-conversion,26: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,6353,sign-conversion,46: warning: conversion to 'long unsigned int' from 'long int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/vlobject.h,168,sign-conversion,26: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,6376,sign-conversion,50: warning: conversion to 'long unsigned int' from 'long int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/vlobject.h,168,sign-conversion,26: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/vlobject.h,168,sign-conversion,26: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/vlobject.h,168,sign-conversion,26: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,6551,sign-conversion,28: warning: conversion to 'ptrdiff_t' {aka 'long int'} from 'long unsigned int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/vlobject.h,168,sign-conversion,26: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,6585,sign-conversion,62: warning: conversion to 'long unsigned int' from 'long int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,6615,sign-conversion,44: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,6614,conversion,44: warning: conversion from 'long unsigned int' to 'int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,6624,conversion,73: warning: conversion from 'size_t' {aka 'long unsigned int'} to 'int' may change value 
/home/rdmerrio/gits/yaep/src/vlobject.h,168,sign-conversion,26: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,6652,sign-conversion,62: warning: conversion to 'long unsigned int' from 'long int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/vlobject.h,168,sign-conversion,26: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,6706,sign-conversion,58: warning: conversion to 'long unsigned int' from 'long int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,6790,sign-conversion,20: warning: conversion to 'size_t' {aka 'long unsigned int'} from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,7119,shadow,54: warning: declaration of 'parse_free' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/yaep.c,7132,sign-conversion,49: warning: unsigned conversion from 'int' to 'unsigned int' changes value from '-129' to '4294967167' 
/home/rdmerrio/gits/yaep/src/yaep.c,7173,shadow,53: warning: declaration of 'parse_free' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/objstack.h,285,sign-conversion,27: warning: conversion to 'size_t' {aka 'long unsigned int'} from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,7223,missing-prototypes,1: warning: no previous prototype for 'read_terminal' 
/home/rdmerrio/gits/yaep/src/yaep.c,7255,missing-prototypes,1: warning: no previous prototype for 'read_rule' 
/home/rdmerrio/gits/yaep/src/yaep.c,7255,shadow,56: warning: declaration of 'anode_cost' shadows a global declaration 
/home/rdmerrio/gits/yaep/src/yaep.c,7326,,12: warning: comparison of integer expressions of different signedness: 'int' and 'long unsigned int' 
/home/rdmerrio/gits/yaep/src/yaep.c,7334,,43: warning: unused parameter 'err_tok_attr' 
/home/rdmerrio/gits/yaep/src/yaep.c,7335,,53: warning: unused parameter 'start_ignored_tok_attr' 
/home/rdmerrio/gits/yaep/src/yaep.c,7337,,26: warning: unused parameter 'start_recovered_tok_attr' 
/home/rdmerrio/gits/yaep/src/yaep.c,6144,maybe-uninitialized,19: warning: 'min_cost' may be used uninitialized in this function 
/home/rdmerrio/gits/yaep/src/yaep.c,6146,maybe-uninitialized,33: warning: 'result' may be used uninitialized in this function 
/home/rdmerrio/gits/yaep/src/yaep.c,6144,maybe-uninitialized,19: warning: 'min_cost' may be used uninitialized in this function 
/home/rdmerrio/gits/yaep/src/yaep.c,6146,maybe-uninitialized,33: warning: 'result' may be used uninitialized in this function 
/home/rdmerrio/gits/yaep/src/yaep.c,6144,maybe-uninitialized,16: warning: 'min_cost' may be used uninitialized in this function 
/home/rdmerrio/gits/yaep/src/yaep.c,6146,maybe-uninitialized,33: warning: 'result' may be used uninitialized in this function 
/home/rdmerrio/gits/yaep/src/yaep.c,6144,maybe-uninitialized,19: warning: 'min_cost' may be used uninitialized in this function 
/home/rdmerrio/gits/yaep/src/yaep.c,6146,maybe-uninitialized,33: warning: 'result' may be used uninitialized in this function 
/home/rdmerrio/gits/yaep/src/yaep.c,4223,maybe-uninitialized,13: warning: 'start' may be used uninitialized in this function 
/home/rdmerrio/gits/yaep/src/yaep.c,6144,maybe-uninitialized,16: warning: 'min_cost' may be used uninitialized in this function 
/home/rdmerrio/gits/yaep/src/yaep.c,6146,maybe-uninitialized,33: warning: 'result' may be used uninitialized in this function 
/home/rdmerrio/gits/yaep/src/yaep.c,4223,maybe-uninitialized,13: warning: 'start' may be used uninitialized in this function 
/home/rdmerrio/gits/yaep/src/yaep.c,6144,maybe-uninitialized,16: warning: 'min_cost' may be used uninitialized in this function 
/home/rdmerrio/gits/yaep/src/yaep.c,6146,maybe-uninitialized,33: warning: 'result' may be used uninitialized in this function 
/home/rdmerrio/gits/yaep/src/yaep.c,4223,maybe-uninitialized,13: warning: 'start' may be used uninitialized in this function 
/home/rdmerrio/gits/yaep/src/yaep.c,4223,maybe-uninitialized,13: warning: 'start' may be used uninitialized in this function 
/home/rdmerrio/gits/yaep/src/yaep.c,4223,maybe-uninitialized,13: warning: 'start' may be used uninitialized in this function 
/home/rdmerrio/gits/yaep/src/yaep.c,4223,maybe-uninitialized,13: warning: 'start' may be used uninitialized in this function 
/home/rdmerrio/gits/yaep/src/yaep.c,6735,maybe-uninitialized,7: warning: 'term_node_array' may be used uninitialized in this function 
/home/rdmerrio/gits/yaep/src/vlobject.h,420,maybe-uninitialized,29: warning: 'orig_states' may be used uninitialized in this function 
/home/rdmerrio/gits/yaep/src/yaep.c,6735,maybe-uninitialized,17: warning: 'term_node_array' may be used uninitialized in this function 
/home/rdmerrio/gits/yaep/src/yaep.c,6735,maybe-uninitialized,7: warning: 'term_node_array' may be used uninitialized in this function 
/home/rdmerrio/gits/yaep/src/yaep.c,6735,maybe-uninitialized,7: warning: 'term_node_array' may be used uninitialized in this function 
/home/rdmerrio/gits/yaep/src/vlobject.h,422,maybe-uninitialized,14: warning: 'orig_states' may be used uninitialized in this function 
/home/rdmerrio/gits/yaep/src/yaep.c,6735,maybe-uninitialized,17: warning: 'term_node_array' may be used uninitialized in this function 
/home/rdmerrio/gits/yaep/src/vlobject.h,420,maybe-uninitialized,29: warning: 'orig_states' may be used uninitialized in this function 
/home/rdmerrio/gits/yaep/src/yaep.c,6735,maybe-uninitialized,17: warning: 'term_node_array' may be used uninitialized in this function 
/home/rdmerrio/gits/yaep/test/C/test41.c,79,,39: warning: unused parameter 'level' 
/home/rdmerrio/gits/yaep/test/C/test41.c,98,,39: warning: unused parameter 'level' 
/home/rdmerrio/gits/yaep/test/C/test41.c,111,missing-prototypes,1: warning: no previous prototype for 'get_lex' 
ansic.l,48,,1: warning: function declaration isn't a prototype 
/home/rdmerrio/gits/yaep/build/test/ansic.c,2019,,48: warning: implicit declaration of function 'fileno' 
ansic.l,181,conversion,14: warning: conversion from 'int' to 'char' may change value 
ansic.l,184,conversion,12: warning: conversion from 'int' to 'char' may change value 
ansic.l,191,,18: warning: suggest braces around empty body in an 'if' statement 
/home/rdmerrio/gits/yaep/test/C/test41.c,800,,3: warning: string length '17762' is greater than the length '4095' ISO C99 compilers are required to support 
/home/rdmerrio/gits/yaep/test/C/test41.c,809,,7: warning: unused variable 'code' 
/home/rdmerrio/gits/yaep/test/C/test41.c,79,,6: warning: 'add_typedef' defined but not used 
/home/rdmerrio/gits/yaep/test/compare_parsers/test_common.c,74,shadow,39: warning: declaration of 'level' shadows a global declaration 
/home/rdmerrio/gits/yaep/test/compare_parsers/test_common.c,74,,39: warning: unused parameter 'level' 
/home/rdmerrio/gits/yaep/test/compare_parsers/test_common.c,93,shadow,39: warning: declaration of 'level' shadows a global declaration 
/home/rdmerrio/gits/yaep/test/compare_parsers/test_common.c,93,,39: warning: unused parameter 'level' 
/home/rdmerrio/gits/yaep/test/compare_parsers/test_common.c,74,,39: warning: unused parameter 'level' 
/home/rdmerrio/gits/yaep/test/compare_parsers/test_common.c,93,,39: warning: unused parameter 'level' 
/home/rdmerrio/gits/yaep/test/compare_parsers/test_yaep.c,104,missing-prototypes,1: warning: no previous prototype for 'get_lex' 
/home/rdmerrio/gits/yaep/test/compare_parsers/test_yyparse.c,43,,15: warning: implicit declaration of function 'get_lex' 
./ansic.y,296,cast-qual,55: warning: cast discards 'const' qualifier from pointer target type 
y.tab.c,2023,,7: warning: implicit declaration of function 'yyerror'; did you mean 'yyerrok'? 
./ansic.y,476,missing-prototypes,6: warning: no previous prototype for 'yyerror' 
./ansic.y,476,parser-conflict,6: warning: conflicting types for 'yyerror'; have 'void(const char *)'
./ansic.y,476,,27: warning: unused parameter 's' 
/home/rdmerrio/gits/yaep/test/compare_parsers/test_yyparse.c,48,missing-prototypes,1: warning: no previous prototype for 'get_lex' 
ansic.l,48,,1: warning: function declaration isn't a prototype 
ansic.l,48,,1: warning: function declaration isn't a prototype 
/home/rdmerrio/gits/yaep/build/test/ansic.c,2019,,48: warning: implicit declaration of function 'fileno' 
ansic.l,164,missing-prototypes,1: warning: no previous prototype for 'get_yytext' 
ansic.l,181,conversion,14: warning: conversion from 'int' to 'char' may change value 
ansic.l,184,conversion,12: warning: conversion from 'int' to 'char' may change value 
ansic.l,191,,18: warning: suggest braces around empty body in an 'if' statement 
/home/rdmerrio/gits/yaep/test/compare_parsers/test_yaep.c,146,conversion,16: warning: conversion from 'int' to 'short int' may change value 
/home/rdmerrio/gits/yaep/test/compare_parsers/test_yaep.c,148,conversion,18: warning: conversion from 'int' to 'short int' may change value 
/home/rdmerrio/gits/yaep/src/objstack.h,285,sign-conversion,27: warning: conversion to 'size_t' {aka 'long unsigned int'} from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/test/compare_parsers/test_yaep.c,180,,53: warning: unused parameter 'start_ignored_tok_attr' 
/home/rdmerrio/gits/yaep/test/compare_parsers/test_yaep.c,181,,55: warning: unused parameter 'start_recovered_tok_attr' 
/home/rdmerrio/gits/yaep/test/compare_parsers/test_yaep.c,824,,3: warning: string length '17762' is greater than the length '4095' ISO C99 compilers are required to support 
/home/rdmerrio/gits/yaep/test/compare_parsers/test_yaep.c,830,,1: warning: return type defaults to 'int' 
/home/rdmerrio/gits/yaep/test/compare_parsers/test_yaep.c,833,,7: warning: unused variable 'code' 
/home/rdmerrio/gits/yaep/build/test/ansic.c,2019,,48: warning: implicit declaration of function 'fileno' 
ansic.l,164,missing-prototypes,1: warning: no previous prototype for 'get_yytext' 
ansic.l,181,conversion,14: warning: conversion from 'int' to 'char' may change value 
ansic.l,184,conversion,12: warning: conversion from 'int' to 'char' may change value 
ansic.l,191,,18: warning: suggest braces around empty body in an 'if' statement 
/home/rdmerrio/gits/yaep/test/compare_parsers/test_yyparse.c,89,conversion,16: warning: conversion from 'int' to 'short int' may change value 
/home/rdmerrio/gits/yaep/test/compare_parsers/test_yyparse.c,91,conversion,18: warning: conversion from 'int' to 'short int' may change value 
/home/rdmerrio/gits/yaep/test/compare_parsers/test_yyparse.c,103,,1: warning: return type defaults to 'int' 
/home/rdmerrio/gits/yaep/test/compare_parsers/test_yyparse.c,103,,1: warning: function declaration isn't a prototype 
/home/rdmerrio/gits/yaep/test/compare_parsers/test_common.c,74,,6: warning: 'add_typedef' defined but not used 
/home/rdmerrio/gits/yaep/test/C++/test21.cpp,97,,12: warning: 'ntok' defined but not used 
/home/rdmerrio/gits/yaep/test/C++/test06.cpp,35,,20: warning: 'description' defined but not used 
/home/rdmerrio/gits/yaep/test/C++/test25.cpp,37,,1: warning: no previous declaration for 'const char* read_terminal(int*)' 
/home/rdmerrio/gits/yaep/test/C++/test25.cpp,57,,1: warning: no previous declaration for 'const char* read_rule(const char***, const char**, int*, int**)' 
/home/rdmerrio/gits/yaep/test/C++/test26.cpp,37,,1: warning: no previous declaration for 'const char* read_terminal(int*)' 
/home/rdmerrio/gits/yaep/test/C++/test26.cpp,57,,1: warning: no previous declaration for 'const char* read_rule(const char***, const char**, int*, int**)' 
/home/rdmerrio/gits/yaep/test/C++/test24.cpp,37,,1: warning: no previous declaration for 'const char* read_terminal(int*)' 
/home/rdmerrio/gits/yaep/test/C++/test24.cpp,58,,1: warning: no previous declaration for 'const char* read_rule(const char***, const char**, int*, int**)' 
/home/rdmerrio/gits/yaep/test/C++/test44.cpp,37,,1: warning: no previous declaration for 'const char* read_terminal(int*)' 
/home/rdmerrio/gits/yaep/test/C++/test44.cpp,57,,1: warning: no previous declaration for 'const char* read_rule(const char***, const char**, int*, int**)' 
ansic.l,181,conversion,19: warning: conversion from 'int' to 'char' may change value 
ansic.l,184,conversion,17: warning: conversion from 'int' to 'char' may change value 
ansic.l,191,,18: warning: suggest braces around empty body in an 'if' statement 
/home/rdmerrio/gits/yaep/test/C++/test41.cpp,65,old-style-cast,33: warning: use of old-style cast to 'unsigned char' 
/home/rdmerrio/gits/yaep/test/C++/test41.cpp,83,,39: warning: unused parameter 'level' 
/home/rdmerrio/gits/yaep/test/C++/test41.cpp,104,,39: warning: unused parameter 'level' 
/home/rdmerrio/gits/yaep/test/C++/test41.cpp,191,,53: warning: unused parameter 'start_ignored_tok_attr' 
